sample,time_us,raw,mv
712,4570,2425,1954.212
713,4580,2428,1956.630
714,4590,2415,1946.154
715,4600,2384,1921.172
716,4610,2405,1938.095
717,4620,2402,1935.678
718,4630,2418,1948.571
719,4640,2420,1950.183
720,4650,2412,1943.736
721,4660,2433,1960.659
722,4670,2438,1964.689
723,4680,2393,1928.425
724,4690,2390,1926.007
725,4700,2405,1938.095
726,4710,2365,1905.861
727,4720,2380,1917.949
728,4730,2400,1934.066
729,4740,2398,1932.454
730,4750,2405,1938.095
731,4760,2383,1920.366
732,4770,2394,1929.231
733,4780,2426,1955.018
734,4790,2414,1945.348
735,4800,2434,1961.465
736,4810,2412,1943.736
737,4820,2429,1957.436
738,4830,2390,1926.007
739,4840,2417,1947.766
740,4850,2386,1922.784
741,4860,2375,1913.919
742,4870,2424,1953.407
743,4880,2380,1917.949
744,4890,2380,1917.949
745,4900,2414,1945.348
746,4910,2383,1920.366
747,4920,2399,1933.260
748,4930,2403,1936.484
749,4940,2382,1919.560
750,4950,2387,1923.590
751,4960,2370,1909.890
752,4970,2367,1907.473
753,4980,2385,1921.978
754,4990,2419,1949.377
755,5000,2424,1953.407
756,5010,2433,1960.659
757,5020,2408,1940.513
758,5030,2427,1955.824
759,5040,2404,1937.289
760,5050,2384,1921.172
761,5060,2401,1934.872
762,5070,2398,1932.454
763,5080,2380,1917.949
764,5090,2367,1907.473
765,5100,2392,1927.619
766,5110,2421,1950.989
767,5120,2439,1965.495
768,5130,2419,1949.377
769,5140,2386,1922.784
770,5150,2372,1911.502
771,5160,2362,1903.443
772,5170,2397,1931.648
773,5180,2390,1926.007
774,5190,2404,1937.289
775,5200,2353,1896.190
776,5210,2384,1921.172
777,5220,2397,1931.648
778,5230,2416,1946.960
779,5240,2394,1929.231
780,5250,2409,1941.319
781,5260,2428,1956.630
782,5270,2412,1943.736
783,5280,2405,1938.095
784,5290,2421,1950.989
785,5300,2427,1955.824
786,5310,2425,1954.212
787,5320,2416,1946.960
788,5330,2411,1942.930
789,5340,2400,1934.066
790,5350,2436,1963.077
791,5360,2438,1964.689
792,5370,2435,1962.271
793,5380,2437,1963.883
794,5390,2449,1973.553
795,5400,2454,1977.582
796,5410,2453,1976.777
797,5420,2434,1961.465
798,5430,2466,1987.253
799,5440,2458,1980.806
800,5450,2417,1947.766
801,5460,2421,1950.989
802,5470,2384,1921.172
803,5480,2388,1924.396
804,5490,2428,1956.630
805,5500,2466,1987.253
806,5510,2454,1977.582
807,5520,2436,1963.077
808,5530,2442,1967.912
809,5540,2429,1957.436
810,5550,2429,1957.436
811,5560,2428,1956.630
812,5570,2469,1989.670
813,5580,2450,1974.359
814,5590,2456,1979.194
815,5600,2437,1963.883
816,5610,2399,1933.260
817,5620,2390,1926.007
818,5630,2368,1908.278
819,5640,2405,1938.095
820,5650,2388,1924.396
821,5660,2395,1930.037
822,5670,2450,1974.359
823,5680,2470,1990.476
824,5690,2441,1967.106
825,5700,2440,1966.300
826,5710,2439,1965.495
827,5720,2453,1976.777
828,5730,2444,1969.524
829,5740,2410,1942.125
830,5750,2417,1947.766
831,5760,2414,1945.348
832,5770,2413,1944.542
833,5780,2408,1940.513
834,5790,2398,1932.454
